customer_id,customer_postal_code
07607659be36fe8f61630b1e89afb53e,83701
0760c97b5abdca9b451e43e66af480cd,1221
0761a5ba0468e259dcc1cff863eeb3a9,65800
0761d6eaeed45df14fb10a8f42fa1d63,2066
0762fdbf997feb435866a7c221086091,5363
07639b3edaab833c39efd14a1a950199,30431
0763c0d40237127124928fd4bfbcb690,5765
0763f7a445bf21f1abd367c516f468f8,15400
076489247897b6f1f2a68de880fbc6f2,88160
0764fd70cf180925814aac76754a1a65,15600
076523f7baf4359c0728c0bee2d8ccc1,35582
07660608cde07538da3a7ff7a838af11,3062
0766e8559ca223a62bed916c91eb8e36,2401
0767440fcb6f6ca85a6d50c8f633ed51,17208
076879610b2df756d7bfaf2b8422d327,12515
076933dfa56c84230b2965c7cab486e1,3731
0769ab693e5378ff144663d3fb3eb792,1452
0769ee4c9b031d7f0eff70f0c30a8845,89251
076a27d502aeeddb25e540fb3caf9b3e,2018
076a5ddb5b1240c532093a399dcb47f5,74915
076a95451d19c0d270b3174fde51bdc8,17380
076ad3c88780bf209694cfccc6052540,30280
076dcea2eb6c8dbe9354f7c0d8670a00,42850
076eddad7b3de780b619cd4faae6168b,42701
076ef990626d218176fa27d3d6e2773f,4119
076f5b0491bd722987bfe358f5994871,1244
076f94b60104b86cb0ac29a9bc1dab6a,32681
076feaeadbaf45d1aed50960f6241e76,2064
07708f394b91fad55c81c6b38fe71ce1,30830
077098037aba2fb9fac71525ee60f93b,4842
0770fab1a98ce26d042a7aad41fdbc8f,62790
077177a6fe3f9adcdd96ea9c4aa0d524,11680
0771e721934d3b756ede4dd22cfddff4,13561
07721eb08dd1b2ad67e03e8aeeb1a83b,61605
07730bcce8f619f15485de16f0793767,84280
07731871dbc303d9af056c55552492de,24342
0773e8341099048ea78ef0a38035e4e9,90560
07758f1bf119e252473eb668448c656f,11410
0775ca209281f1bc02e1dc9e7f1e2251,6311
0776b4f6e66409776cd39bf2ad45702e,78255
07774ce6b7092f1f8fb6ef7f1e1f3830,60025
077857f2672b24eef822c0e0e9b17e4b,75110
0779a3ea937f2e3faf95a21494a9a917,88090
077b2a02936841f3f6d5af88d668004c,58039
077b8386d9cb1fa9cab7a5b561c4bf90,13068
077bd25440fd3380b58488ca96863cd5,44580
077ca1c409a011f74f74e99eea92103d,29122
077d43174992dd5e7fb9d336890ab289,21920
077db731d84e53b8b593dd8835f1517b,14500
077de06f3b141d3ea9d6be46b409262e,95334
077df306cf5b17588bc5bf9a56e0c088,4549
077e58337411253659e060d903cec280,13045
077e8825452efc8df7289444b1226930,13327
0781659176c3bdef80a6e2fe1fbd24a0,84600
0781f7137f42f48c0121b25b06a9587a,22790
078285da1785eeb5bb83d3e4d1096fc2,8090
07838708499d3eb9da748cb10b8ddf0a,91170
078415c4440d0cd9dd8c03392d3effdd,51020
0786714cb4a6c2612752d9f00bf1a0fc,73062
078770bdd7ae21c5766a84d4cc70d135,18681
0787afe87fbc7be9114a66325d1a5481,85555
0788b39f5f626acca3e865c280736e95,60760
078a2f61525075c9f8bb16f202854ff7,24210
078a3d6f31fa48e82be1142201dc5fc3,94490
078a6dca7a00e66f3abf78d3ae96825a,7807
078b1cb26cc7819cfb885c7cf8f87da7,13450
078bfceb258f6ee262174cbf251aa763,45530
078c6672babf4cf39a551e2dcd79229e,5887
078d1ab1e800b24415a6d90e582df853,13400
078d86e7bf40b188f0e5ed6d866c21c4,8725
078dbbc73431f0553f696d0913e99ac0,79006
078e99036000210bb0d5abb62fdeecee,14406
078ea5f10bc5c1fc06b34ee38c7ed24c,22030
078f0224b486abd1118e85fc9d4d3dc6,88150
078f7e926df5377c345fa291b7d63317,4890
078fa6a7ee9792303695a290a8338ed4,5632
0792343f0465acf2c7aee7e4fce852d8,88509
079398086249945a3ef432ae14ecac00,88495
0793d48afb00826267d39338071213d1,8717
07943182709bb6fa495764dddc7a9e6c,14730
07947e34de0a95c929a71019f4d48bb5,14790
0794e4b99fb7375f4189f2f9d1b4c027,20970
0797401e5a8fdd8fdf77cbd79b612b50,95535
0798dfe8bcdfc6b4a6e0c4b44300b5ca,22753
079954fc02a0b0ded54465ecc1f1e6cd,23020
07998476885892461cbb12557419e1b7,96215
0799c43cb2d6ed014fee088f3f4312fb,20911
079b8162b000fc6327320f6c4f57ebf3,4757
079bc1808c0fda17593c5642b429bee7,38600
079d166717f416a1460152c6436631ff,22250
079d3acdd9329ed0f2bf762e281a5855,30330
079da973ecd0fb654da4ffdb946c9ea1,1455
079e85f42f5af80c74240b97b7a4dee1,78590
079ee05d1b96df5828d59f580842027d,86630
079f12eb1b192642da96011b5befc023,36660
079fe6f48dda3d0e11ad3a7d66c86d21,28015
07a034ecd1c160818de9be09a9d24bea,18274
07a09de7be7dc41038159430e5e9cce6,28880
07a0ad11f72463d647871b9d2d00058b,71505
07a0f2cfb244ec5172ac0fbec747a6f2,85857
07a13922ff9bce298cdd61bef4c98fbe,21833
07a2a7e0f63fd8cb757ed77d4245623c,37660
07a41bea02321e3258b602c6f8dd4ff4,66913
07a4bb60f62e5ce83b63a08f0cd050bc,1235
07a527e6169759ea7d70eb694633e951,71215
07a557af74d3f7cd33b2126b6b982c89,39401
07a7e5b0029e354e4428f755cc1988bb,18684
07a945f0ed22a074a4af4cd106b504bf,83050
07aab738b58fc42a719e00167d13a7e6,57200
07acb3c7b1fc507ae53e2e611d2b42a0,31270
07ad22ca00c8a7fb2137598a670f7de5,75690
07ad509a190ee73379e32edd0af4f0d7,32285
07ae5e78d3f125fb413ccd2e37b7206c,8671
07ae746c23c06957d56ae4f0a3f7b3fe,21221
07af2b5f94948733e7e9bf819c3d25ef,12914
07afb3a78aa11eb38f98dedc9200eaf2,1532
07afc68e24c308212aef88a983497e09,6236
07b0857255ede98368d11c60ae263bfa,32671
07b23777533ca4b2107867f3ae97dce5,35290
07b37fbfa3d8fe1c16ace64c754b4b0f,13930
07b49e1f48e3b25898e300705a980b55,3249
07b4d9c2c43df16aeba881eb2d83d5f9,74635
07b545f78bd2ddf9040417ad6eb72292,12424
07b62dc056654759aa80c3aaa630e7ab,85770
07b6b4fe5fefb948fc76b6d2bdba77d8,41630
07b76545955bb12bf63e6e5cfcaf60b5,99051
07b7a2a5a3ebe3920967901fd96c0a5f,9688
07b84eb06cfdd90b1e293bab0df8123f,22410
07bac215ce13a0aa6640cc2ea7411c20,81320
07baee9bca216c9d7038531952346682,6184
07bb08bd7097f09f2468ea420756160f,4311
07bb78d58680e12babcfcb21476f9e14,48500
07bb973d937f79716f72adaccd6a4d17,27350
07bd847cf908eef9d0191a253bca90a2,21221
07bd9534169742a405ad5ebb453fe651,32670
07bfca76246734f6cd62ba441a750d60,15061
07bfe0aec1af7b20ba9de14bca33b0f9,7910
07bff5422f6f580b0ebc4efe3cdbbbd1,12335
07c031e9f5c32ee5a8d05a52e646eb2d,61760
07c05ef458086d53186e393b919ddd0f,14161
07c3db976b113d84c84b4695caa0614b,79940
07c457249ec4f7f19f0244025b671ccc,17690
07c5453d0cc0683141b3b76577d9cb32,22710
07c598aa82ba5670f78bbfc4b3305e6f,96212
07c5a6a9d224de547f569a5a1d01be7c,11443
07c5c7b3efacaa6988784e189a42f84a,89280
07c6c779d8f31383069ab5ce41392b19,64067
07c6e5fcb00572b328e792042930c1b0,88303
07c7380ec99877459637515df52ee55a,3669
07c7a0b82302514ec1c6135dc7dec4cf,22420
07c9872dff5069c277abed8f425e133f,63530
07ca5adceac194a2c5b63b87ff283671,18085
07cb5cf601f1745ecbed82fb6f887516,88025
07cb625d1689d0583fc1d853bb4b58b5,91787
07cbe02494c601060a293c344a4e4fcf,4772
07cbe547b6dec2535abda65b57733754,8080
07cc013860ca92f60025946a39f80679,36301
07cc1f06ad0006feaaffc09320ec4309,22610
07cc6026f1fba9869ce6efc681fd190d,34000
07ce73dda1f76ae4d7828e4b8a352431,41338
07cea6722ef8b8da55cd10460f04bcbe,18602
07d18ca5eb0bb3e96f406d74edb2462e,18112
07d1bea83eca0a2a6c133046390947fd,88803
07d2a5fdbee70f085319ad636a84e6cd,21830
07d2fc9925c3b3ef80df52be56a06482,57608
07d319341481e69347920cb21d49a75d,15400
07d32200708d263fc5006988e4b6eff7,89070
07d3587462cbe5dd7c951b59f783121e,85802
07d3968109378e8483932cf70a79eefd,37590
07d39c9c43a03208a3329192bfa03a01,73920
07d4d7c6584be1dfbea942bd0fe5b9b9,26052
07d57c4ab3e35e1f8d78c7c816f9ec6c,8131
07d5cc9ef6daee5c5205f14545476b09,28495
07d64c600dc999b465dd059929063cc9,38880
07d8a1e034609304f93d2fcb6b567c0a,59086
07d91ab1cc12928c32ff2120bdf6b6d1,5356
07d974be948a5520179bb45d799fa0d1,41600
07da8351231ee38e495f9858a6531489,94836
07dae321287a775e433119f7cc3a774b,2043
07dc183e2382a6855b6dba9f7b5a66b1,17600
07dc52724b55fe329c0f84c458f48505,31130
07dc646e60f43f27c97c26888b7445b6,86083
07dd0f56f96437f103f6718cc9e718c0,89970
07de064ec1b736d53124c6275c05fee3,2712
07e01746e8b90bfb4cab6ef323d33ab2,30170
07e1c3725f2f8d2e91fdb691f0b3152d,1306
07e1f9d11c41ac087f7726061742bb6f,31360
07e3484d1d11aff52931c1a69aac9d4e,8588
07e37249529eedeca890d7a80979b91e,76970
07e37b9181238afc5aef3d87171bf28f,71551
07e4085b7cf2721692374ad112e78f35,30622
07e4b8e04c04a18508d3e4999e460f8f,89120
07e4bae9721bddba07155c1b1cb5abb0,7435
07e4d358f855a3b64a52293ba46b0f09,81030
07e64b2722ddec4df9b603e96def8ede,13510
07e6bfcde64d35a92aeea73af4a36411,13503
07e6f1ea396eea8aa95d0c1cf5a8d364,2995
07e7f8e9c1d7da19613688c978f10c4f,24130
07e84f8ccde6b3049d08bd274a35978d,20091
07e9c547c9d2b7d8ac9a35e81dbd1d89,11702
07ea3ec35713ea67602562cad793eeba,29306
07ea600bb145c172bb93190abb2081b9,9130
07eaacc0443dccf0e8ff42b5652a2949,41830
07eaf59cf37435b71d43ff7153438708,58026
07eb1b14bb3ad0b4c5b5a5412d13eea1,13632
07eb2651119fce5364e9af667f651153,9950
07ebdcd609056322ab696bca753690ee,30455
07ec17f4488030f86f4790f7be847ac0,24020
07ed792e0e0ee1cfe088126d6914f279,28300
07eec386a53111e17e55f958947dfd4b,88930
07ef46981c45c7e31a55d3e2a85d90dd,13240
07efbcfb30cb5bc9848be5f17af8eaab,22770
07f1f3a3633860249841c0b7d5bbe09b,29152
07f4efb08d07550827c630c7bbf6e72f,97700
07f4f332124614adcc64d2d0429f5fcb,78050
07f51f870d88165a02b1f3a9946cd1b4,89560
07f530400b2eb436da476957706cd9be,8685
07f531d80eec53e83d52e270ea6538ea,8730
07f681c9c43973a08f803999f285a2b7,5588
07f6fb547bb1a375e6aa04a39a87bf2c,25212
07f8620c4c162602d5a4ff41e173d812,29010
07f9050ef14834cfce65424d0b3c0ade,6020
07f96b6867d9a170014744b286362436,22451
07fa80994ffbe439ec5465113d69251d,5018
07faf5d8c1d359058b9d05b3cb4d1d3d,2851
07fb98a746604f5d2c24f87adf807431,60813
07fbc7cbc612a13023ce69a6573ddf2d,12040
07fc008e56d0391066076dc06e8e67eb,35325
07fcbc2e9b0e4d8b1f9698560ee91a16,36212
07fdeb5b5682468f0f01328957c62ade,12090
07fef9e9407d285b4ad90c98766a1d5c,4531
07ffa8096f295bac24527f1364530297,4104
07ffdcec270d2300c298af875cdc9447,31330
080057201f39d382489e755ecfbda440,17012
0800b1a9b387519a58e8905f745f5f6b,60541
08013618897a5ba0b56ecd80981470da,22271
08021a5b0fd2fce83fd1f11b696b1b9a,69027
080251bf5e42a68d0afe41550463d74a,2674
08028c13a908b120d56eff9d7ebd27c3,37062
08029b648bf207edf7c24f3673382bf2,3069
0802da9993945877f32ed71ab7800b6f,55345
0805dba577d40a903cd65769580953ad,20561
0805e08d6c7516d177edfe9fc6152a98,2312
0805ec85ad1a04d1a6518c313542a0ff,13084
08070f3e36c4cf9e295b028eaf7cd3b2,1227
0807369bb83601c51ef29aa70fc9cd66,88370
0808e1fd27de920368bc1c0b7bfc116d,1434
080933fe6f300949c6b48b00732d5e97,39740
080943912c68cd66e846438e3d0f4d11,26600
0809899bfc84b0bc917a8c279c5dbb5b,77019
0809e0b370690be39f2dc671c3862b78,5813
080b34eea368ba7775448a556def373b,13835
080b3abcb4fd60a7ebbafaa21eba5b3e,95760
080be1fb261fa4104673e0388e5ed508,15054
080be5dc04b35ff24c71365cbeb76862,22271
080be8dccd7f4d3194611540f99b5299,3169
080d63b6675be4326b6dd60b6fc912dd,65907
080d8d151b8d056e06594d20a73037ea,61943
080dddcff1908969446b2a21dce2fc68,9195
080dfe3c493444a1fe042b4668e4b01d,18051
080e89b9e2316da22eefc7b7146978ef,88310
080ea580ebf890d1b95afdb8d7a5297e,4208
080f252f36da3da6eb5b04407af199f7,30112
0810bec75fe542b1d68666785181d394,71225
0810d71853774db2529c5c82e093d33b,25715
081121580a6ccd011a4668d3648a46fc,35240
08112656aac7e7f6f51324b2f1d85f02,23030
0811ef55e8d477a9a772121707761131,13720
0812b360195c1929d1c73e9ff946522a,9850
08130920035362156f7b45a92f9b564c,17400
08134f392c78e4c4cc9ba45e21a542a2,14401
0813bcd454657bb8511c54f0c95ca36a,7500
0816e830480fc8a07ea1d535160a544b,87015
08181bc3f3c2efdef8dca2720d20b874,86084
081827aeff138dbb3a5b6d8ca7eeac23,90670
08185246997b160bfdc98c4804abae71,20541
08196b45594139b1c08f91a2dee1ec3b,99870
081a2d41949e652a50988fd39febb4a8,4963
081cea15eaa6b814b2f0c96821007981,71680
081d97688ce99393dda013bdd97d15de,14820
081ea0387c6abab704e37f4c9bc965bc,18044
081ecee4228a97b36aa3b2cbd1bbc1ba,23010
081f93ad5ce5604b882889f5bb44359f,80060
082166790414f3c9f62969e47ad91b96,9616
08226425318d264796a7b7e32b9a1bf3,11075
08229f16b28c06a71f944460ba624c03,75650
082494e1ad97fbe3fd2efb729b24e252,13610
0825646a316d8b2bdddea079a5e01fda,4001
082588d73998636420dc0c9b5589668c,66090
0826150e089ab7d5356b412e9f3bea76,88215
08267ee530789f980dabae7d90aa87de,9895
08275aa40053e112fa7e680aa99534c6,20030
0827a9c2399f5a54a666bb8c2b783be4,3935
0827b8ba0083ce864acc1e1de2428666,13803
082805d32249e17183cfb56ccb67b5cf,2230
0829a7f317e4c74aaf5651b578c781fd,93010
082a5f831fc0b3835fcb0d6f1c196ce3,4710
082ad395df0ed72a64f71b70fffafd5b,84500
082afb51514d796870e769e2c46919ba,81200
082b0e812e5a5e7be47a20928caee80b,78250
082bd50faa2c013e9f07d018d1a627b5,88058
082bd75ec981a16dbc59f045c923e48d,73006
082cb0834331ede282c6d4c25e409afb,1123
082d42b7dccd6b23d9bad4f1c9be3f6b,55800
082d513b7fb405e92c135e71496754d4,1423
082d62ce77055d3e52dcd10c1e2ddd2d,74486
082f15c3971915712f89b49d4099326c,4805
082fce44f8c254bf6dc2c4e7bae58467,6408
083106a67c25249c79074ab4459fc8c5,15084
0831a589bfb84d7db1725b029edd19af,31910
08324ca9a349f4d9f8323b1c9e1399f8,4311
0832c8cc1659c444cbc48df30ed59ec6,91755
0833e6b9ceb73c111ca003768bf53228,9691
08345c45f60f7377380fceade8679400,55125
0834d7fee4edc0f82156d04a45272531,2241
083578aaf490ea8ff298cfdf186790fd,14815
0835945d66ff41f239176af759cae6ec,6515
08385777ab67885a2be27625c7f8de78,3642
0839786620cd7ef6e2da4abca81ac42d,12403
083a07a0c36a0384d957cf6ace9e586d,34515
083be08831dcb47000463797ec323855,36045
083d0767ee04f4a01cc28835dc32d6b4,8490
083de6cf2da0a625906af6a558106b28,27925
083e2b1ff42c5edf19de624a88fe80ec,59213
083e90e0576402957154264852d4b8ca,53437
083f43233953a6a6b3a4fbf9dcf3722a,95780
08401dcdc7bcc78f11f41f9621df7429,7210
084064d0e425f87b49643992a88c2b43,13080
0840d7dc97709287f5fde4d15a357595,83005
08413a7d01b73094974b41e36cf77094,3945
08418b48e867cdb13eebbbc53c664e60,80060
0841a3b87693f387daef11ec89e33d8a,90050
0841d3b6ce285b44d072153fad3a0e8a,78068
08420efd8b1c0be27393032e21a993ee,69917
084276e19165eb374ea209756511156a,86185
08430efea96cbab3b50290167b85454e,28908
08433985baf2e7ff94f2046d7dd14fdb,4306
0843fd3baa42b70bf995bb83753bfe90,20020
0844959722ab5c6b324c6a95471332f4,21321
084614c058967703e18d2e86ebf84be2,12221
08491aaf9ebc80af81d0686bc9b327fb,86950
084966d696e012aeda96da1231a42d67,48565
084a0e74918bd829d509441c2504135e,19814
084ae656b4e00a699f6f2ce1692c07e1,4660
084c08c188cff70f6cc25048290ffbae,20940
084c12a2c5354ee5059c02f470e22aec,1310
084c1d1c127b9d9cd7ef20e22a3dbd0a,89136
084c2bd2b64d5e52712259d7a2f0f79d,23860
084dab2db2bf5d42677b135e633a15ba,90410
084dc3ed024e35663cc3e1acc7d6f715,5853
084e83571f0a839a4c42cf340a597baa,5372
084f54304c4a42cb5df4fd9eb5ac2853,3142
084f8966676243f13f2a22193b9605ce,3080
084f8b0a341a5654055220f513ebd14b,88133
08508f064a240cf31a60f1ee7254402a,3064
0852444fb5c616452aa079549f38ca5e,83206
08528824266cd0720658ff01df662b6a,35620
0852c9fc981f16e491aaa5a66a0b4de3,36880
0853e40927647b9aeccf91bf5c0706f5,35164
08551822a68f0b824cd0d92fe4a3264e,4408
0855291cdc70f901cb28df5cb677b0d1,5687
0855edaada8d5aeef50b56f26e604932,65072
085709b417e35242b89058f9235c92c6,87025
0857e520aa7eb2f1e414ae0907e994a8,74480
0858216f90504a249042913e591f8cc3,12380
085adf5a46465947d3adf0c5f4505a46,80540
085b18e815f2a1462b5d7b72a5dfd12f,87704
085b2a422d36a53c027062f47b3b5238,50740
085c37e1bd86e91893d40d211fae62b4,9911
085c3cdfa4c43fd07818db49409f7bc2,23540
085c6d6d684fb30e910b5bfe7ad61e59,11740
085dfaa4e6b6df1552f6830e79e71f3b,9210
085e2d8df89b9fdb5182fc89fab548b8,12970
085e2dbcdbd3235701eec1d6fac9de31,9895
085ee5f8069c949eb5e31d56514d38b4,7192
085fda9ad0f070bc313c536d8ce07882,62810
0861d5de0f6df826e07bcd0e0d6a42d6,14026
0861e2295c798be38db3b39ab793abaf,55540
0863ec11de6ce167e48d77313f91d83b,38178
0864f6601de6547b99cb81aa5742a119,25550
08652ae7b7ac5fa6f707620671306ddc,86039
086752a19f026192b7993e4e8a3bbc9e,52060
08694effa5271573bb42ce0e483e3e8d,19010
086996a8ac3477231df1f33d2698933e,36400
086a2eb2b3d6945a6c31f7d36f523bc7,22790
086a836b41203d3668bb1f312451932c,25550
086b14dd810812fd51da1b8dc45b8aeb,24030
086da6a03c074bea10af67ec258cfb69,40252
086eb4bb06e44c9b9fdc153936780990,17400
086f2e7a1b67f590d6440b35b2e7246e,22270
086f4c21c13b95fd8ccf0df6bc676e22,28035
087075f5ab05dc566937de205b5bc2a5,87118
0871641a188da31228226e3e25e5bd22,20970
08724baa3d9128d270080acf34f2a5fd,38057
087416058efed159681fcaf612d0d54f,77470
087472c809af7a09b9cbf42d9938801f,75690
0874e3387db50f10269e150a652869dd,42702
0875689047010271a4f10a03196e565a,37550
08758f46a8ee56f3b1b4c5b73c90c6e3,54768
0875fa3920dc15daafa737cbfa1392e2,30140
08769b79055f98ab6f2878b6fbc39c62,71625
0877688c3edbcf20f0c8f112343bb4a4,37445
087862d99a9290061f333c550aaea1c5,2962
087877f19f6e3dd2fe0724376a2e7f8c,89199
087924f653ede8ac260c3d6cec755a4b,37550
08793c36970e3c5f00eddedbc3648b3c,30350
08795c52e7b0525cd0b5bf92a66da58d,21930
0879c47e542184edf3c921d2fee17084,20521
0879e009db1e47cc3e144dd67b38b4f2,37464
087c08f1c244014ad1decff147c3c038,36010
087c73da7b217960e3b18443ed5408c0,19906
087cc2646ea2ec2582be6ce1efe88cbf,38160
087cd29a72a408239afc8b168dfe8052,86300
087f9b43add509b918c1152191f2d243,35010
087f9b562f7f24274e418c71ed7cd56c,8673
0880861964a0c3fba8254313913d4846,30220
0880c134c210f2ac6c3b925bdd4cea3b,14600
0881e1574aa6b621c551a421297af5b8,1238
08827cc1bfff8f8ec04d396cdf2a124f,9950
0883816eb4425537f417d5d63553ab8c,5351
0884f1342f98a8fd3a99ccc43a91e6a4,36240
088748a6b4f6a4042e04da23b9b0940c,21832
08883c45fc07e8e4a16ebe31915fb463,15025
0888ceb9767c8f38f24962e72e7c32fa,31160
0888cf44bc996a137f289aacb49925f1,36972
088935be5a63fd4166d69f633d2d1156,22790
08898ffe9691f44300322bc3595f6bf1,34002
088a9d73974751a3dfb76f5f7a579290,30575
088cf7b06af8d510c1280cc95ec3754b,99050
088d20d5878711d537176871a6e850e4,65800
0892d30ed88aa706a05c81128fd6552d,13091
0893ae80a887e2e2c177f3162f05aebc,96010
0893dbf96f705f3a68f0212b3d2cdec4,35550
0894391273e30b291b1aa54fb3558cf0,7500
0894c4cd09f3242122ce353289132c7e,45658
089525d394be31397b994bcf92c6b31a,13467
08958a40dbb52a0eb07d38b5e9ba3e51,13221
08972c9a494a9ed1a7a73df4d0bc5b58,77060
08978618a618a56c5458f2ac593be2e3,90630
0898d2aa1ac4cac189ca12c0104cbec3,29902
08990861309c229653bd4f67b9c3d2d5,3313
089986fffb326934301cb204f52f9c97,13348
08999a20d9741d9513c368676f5531c1,20261
0899ee3a7b3e045cb930b5f394293736,4571
089b4797064af9e8aa2cce7f5d444cc2,4302
089d1516887ddca8fe02ef9df9fe1e2a,17600
089da4e76a40d4222c2797bb79c2988f,17055
089db23fc85c2ac8679643bdff1f7654,6334
089dc72259b7eb053d3bd3323e2fffb3,9551
089ea40cc02be2cdda62cc19b646d5c0,26445
089fa4eabdf1694e62e22fc4c5f8fc6c,29055
08a01db5764bdab850af621dc71a35bf,3308
08a0a61f98f22952682f7e463ef2d43e,19912
08a0ac1decaff11abb24f276429ee4bf,25515
08a113f40963196742d5538a95776e34,87060
08a1e1dc736d953d1deb2bcf41ceaa3e,8090
08a2d7b182aec71c41a5f666623bb18a,8737
08a4362bdde5810480007ce9baad3d21,9760
08a4aa30c0eea37598e0a8095910b491,3081
08a4e770189d6ee87c5d3b58f9f191f2,2912
08a693d30dbbc9a5d75172df73023731,68488
08a761b27ad72e5fa65e351ca23bb2f5,13013
08a78c4efe1c16dd148de52f13905aca,60180
08a877734f7083608a6db968a06ebe8f,1232
08a8854f4ff6d0a1211f34e75b14a42e,96211
08a88979eb310a294b5636de96ea7fe9,88020
08a97b5d819d8150e70e1a637d34b1ea,29920
08ab2ec232b0a35e92e3fa0f137529ff,15520
08ab4c257d3664e4e28edf27010616de,99500
08ab9916d3e6d664efe2862d1a764d88,11704
08acf45fc7d699411450b76ba205cd6b,49680
08ad03bbb59f24c6f7842e991d1c6324,6900
08ad76732d8c6428ac2fb9eea89ff342,23012
08ae5f06d0fd2ab8acb2fd7263ac0c9d,82810
08aea10c40f606e52597486db2b56a81,59069
08aec3c5e2f594f7818c930e95a0b494,13515
08af4067af2ca727cee7d572c5af8763,36820
08afef5441616f4175e4b05f3201f23b,14620
08b0c3ca77cbc85b646e774a1ac760cc,21070
08b0db04ac8d73532750572156241d88,36050
08b24593d911d9c0cdd1ba943a7a0cea,11711
08b56a0a9c6eff4619a9a141b4dd37e2,38415
08b6dd70f6a9b5bdd17a1387733e3511,24230
08b7ead7979bc70d24c137cfc578f932,16018
08b9cbfbf948ebc2dc43212aa3b5a2a2,19042
08ba3f633e08284c827e14b9700d8949,7950
08ba9d78fcb65b8297408608a3bc78b1,13042
08bdb18f09e1d64ab30eefcac034e265,78280
08be5d1f213ea37487f2698ca4b2be07,14015
08beb044c0172b237ad8f36fbff81652,9572
08beeaa5c7bacd3b0af94874563893a1,8142
08bf6fdcf141c77367584ad56a79909f,87820
08bf8049c3b95687e22cb0ba6468fec8,31730
08c07e9a2ca88f8c94694bd4972a4eed,76804
08c09f773095ffbf190840b7b922a4ea,37800
08c107b0b78e43fa0195263569937873,4124
08c31cc9b1e1fd777d2c946298aa97b9,18285
08c39e2aafb61665f838819f53a16657,2201
08c5351a6aca1c1589a38f244edeee9d,69309
08c57266985b0f9bda94720351457be4,37002
08c58fac6ff554f3e63b755b5644a7d8,5864
08c79ba38eb563126e213a0a764eb7a4,17206
08c7e9277e931b338a239e83980b067d,66055
08c82d1e90993b00869022fc4e98697f,31035
08c8ccac72cca999d16588dbf7369104,36200
08c93b091ea536bc40e8e9436c24f7cd,95870
08c95eb831d93a76079d7e24a117db29,90540
08c9b617946bbb79b3a285fa9e048229,9619
08caccd1e8e031147439a0880006e849,13056
08caf5d1db0231d5afc079d3b223b16c,5819
08cbfb49c8d3d736ceb0dce51d5ba3df,39690
08cc63a3c19e9e887d0d4c9d74b58acf,96820
08cc70c459fa8a8aca0c4effebd8d083,79033
08cc91b88d0bb7f6de3352195fa86775,18255
08cf49b41940b8f8ac1e677b262851de,16300
08cf9f9f1be26d24e19972b52ccf945d,31340
08cfbfce32d6e30b94c84bbd630aafae,78320
08d04bb6463edf9dfe9d9ec2f066614c,7952
08d0e76c56b69ca0609304af98889707,15991
08d19de4f7caa5e58b233fa6b9f4d3a8,74310
08d221df6d6f296dc22b4332f03f3b05,45807
08d31253590799b23b34713713a5f7d0,54410
08d3379b2b836a4301e02155fa2e294e,21021
08d377ec4e70b6c01b875085449b6147,15900
08d4e964cef9f27d99b0a3944ac3e40b,29230
08d5cabc983964257832805dc6f0e74e,11500
08d5ccde79e2c263c4b7bfea2d7e229c,8141
08d60807ea32c90570919ad6b1f0b0d2,65085
08d638bdf894607a00ecdd3fd2a88321,2722
08d6e9303045f757cdedb89fd0002e4e,28030
08d7418c7329e60d4537f2218b4c8b49,98700
08d7b1fe49c75e0ebc5758f55d41a580,20511
08d8a9c4f2e95dcbf53038507169e6fe,88440
08d9fa34b8f63361201b4f2548c3c384,26020
08dbe84d5f0f740e4ffded575b686e32,53150
08dc68ad9ab343289844fa36f6963b8f,15063
08dc787fbd670738dde6d2b5302c922f,29101
08dd337715b213da30e4f32bc49d8a07,21940
08de2bfdaeaa2ab216ba4a874bf9a4c0,52011
08df78f80a35d0c06744bf5cb0c1402d,48903
08e013ad5df86a6cda3d1e9be0a2cf0c,7093
08e0740d3f4a5f7c2866e3ef531fe426,88220
08e16d18de470d7041b38c2b4031dbc1,65289
08e2e8f0d6a0264fb3a6da7b40dbf12d,32669
08e47e3be967b5e1881a587720b8a005,12239
08e4aec0cb39467c0d89548c9e44e28b,3376
08e4e47999175e049a948f577df3b84a,80030
08e51bf520ca8cdd5f95c5f38192598c,85603
08e56ab98cdcf2b7de382408a8efd626,5145
08e5b7d999d037498bb7f2b3ffa1ef68,72120
08e5ed5ac7e17524347b55e9db5e8692,13050
08e662cad24727afdae090be490bacbc,36400
08e67c772d6a0d150aabc46eda41b466,13284
08e6bea8018626bc5edb8c3eee3c8b85,22631
08e744cde3be00633719f04923825035,13700
08e7487578bd3fb98d11c5d95f1e5db5,36120
08e74f467fe7b442e59c79979f4f9126,89253
08e79e92fd93a5f49ce66fd838a164e7,64067
08e91c074733311e5056cda3a7bc53a1,12080
08e9e9af9d6d0393d4f6b8c331adc6e7,6020
08ea30a42b328e0de15bb45949baa109,29122
08ea352a9be2e6189b99ed79cdd73c81,20541
08ea393f29fd8d854b91ce3a902bb5a0,3282
08eb2a39027ff975b414729b8e5b8ee7,65041
08ebd000e60012404de32cacee764799,38701
08ebd8171843fa54338c3474439144a2,8536
08ec4e081721ef212d38b5fec3c38ccb,95520
08ecdefcac7e5d4d92cd6206d6401d09,89700
08ed58dbc26bae69537e6361df9981f4,6455
